                                                          Feff 6.01l  potph 4.12
 Abs   Z=29 Rmt= 1.134 Rnm= 1.685 K shell
 Pot 1 Z= 8 Rmt= 0.928 Rnm= 1.379
 Gam_ch=1.761E+00 H-L exch
 Mu=-2.855E+00 kf=1.562E+00 Vint=-1.215E+01 Rs_int= 2.322
 S02  1.000                                               Feff 6.01l ff2chi 2.01
 Curved wave amplitude ratio filter   4.000%
    file           sig2  cw amp ratio   deg  nlegs  r effective
 feff0001.dat    0.00000    100.00      1.00     2   2.0616
    1/   1 paths used
 -------------------------------------------------------------------------------
      k          chi          mag           phase @#
     7.4000    7.305991E-04  3.866392E-03  1.903966E+01
     7.4500    1.318919E-03  3.772852E-03  1.920668E+01
     7.5000    1.841394E-03  3.679311E-03  1.937370E+01
     7.5500    2.308458E-03  3.618804E-03  1.954133E+01
     7.6000    2.695255E-03  3.558297E-03  1.970896E+01
     7.6500    2.993310E-03  3.497790E-03  1.987660E+01
     7.7000    3.197001E-03  3.437283E-03  2.004423E+01
     7.7500    3.303649E-03  3.376776E-03  2.021186E+01
     7.8000    3.313501E-03  3.316269E-03  2.037949E+01
     7.8500    3.229635E-03  3.255762E-03  2.054712E+01
     7.9000    3.057780E-03  3.195255E-03  2.071476E+01
     7.9500    2.806060E-03  3.134748E-03  2.088239E+01
     8.0000    2.484673E-03  3.074242E-03  2.105002E+01
     8.0500    2.115478E-03  3.032372E-03  2.121906E+01
     8.1000    1.696070E-03  2.990502E-03  2.138810E+01
     8.1500    1.239916E-03  2.948633E-03  2.155715E+01
     8.2000    7.611965E-04  2.906763E-03  2.172619E+01
     8.2500    2.743742E-04  2.864894E-03  2.189523E+01
     8.3000   -2.062465E-04  2.823024E-03  2.206427E+01
     8.3500   -6.669371E-04  2.781155E-03  2.223332E+01
     8.4000   -1.094938E-03  2.739285E-03  2.240236E+01
     8.4500   -1.478812E-03  2.697416E-03  2.257140E+01
     8.5000   -1.808747E-03  2.655546E-03  2.274044E+01
     8.5500   -2.087181E-03  2.621335E-03  2.291218E+01
     8.6000   -2.297128E-03  2.587124E-03  2.308393E+01
     8.6500   -2.434108E-03  2.552913E-03  2.325567E+01
     8.7000   -2.495943E-03  2.518702E-03  2.342741E+01
     8.7500   -2.482771E-03  2.484490E-03  2.359916E+01
     8.8000   -2.396982E-03  2.450279E-03  2.377090E+01
     8.8500   -2.243092E-03  2.416068E-03  2.394264E+01
     8.9000   -2.027548E-03  2.381857E-03  2.411439E+01
     8.9500   -1.758484E-03  2.347646E-03  2.428613E+01
     9.0000   -1.445426E-03  2.313435E-03  2.445787E+01
     9.0500   -1.093502E-03  2.280042E-03  2.463255E+01
     9.1000   -7.184835E-04  2.246649E-03  2.480722E+01
     9.1500   -3.325957E-04  2.213257E-03  2.498190E+01
     9.2000    5.193961E-05  2.179864E-03  2.515657E+01
     9.2500    4.232910E-04  2.146471E-03  2.533125E+01
     9.3000    7.703814E-04  2.113079E-03  2.550592E+01
     9.3500    1.083218E-03  2.079686E-03  2.568060E+01
     9.4000    1.353181E-03  2.046293E-03  2.585527E+01
     9.4500    1.573255E-03  2.012901E-03  2.602995E+01
     9.5000    1.738208E-03  1.979508E-03  2.620462E+01
     9.5500    1.845733E-03  1.946591E-03  2.638022E+01
     9.6000    1.892835E-03  1.913675E-03  2.655582E+01
     9.6500    1.880027E-03  1.880758E-03  2.673142E+01
     9.7000    1.809716E-03  1.847841E-03  2.690703E+01
     9.7500    1.686070E-03  1.814925E-03  2.708263E+01
     9.8000    1.514821E-03  1.782008E-03  2.725823E+01
     9.8500    1.303040E-03  1.749091E-03  2.743383E+01
     9.9000    1.058853E-03  1.716175E-03  2.760943E+01
     9.9500    7.911514E-04  1.683258E-03  2.778503E+01
    10.0000    5.092679E-04  1.650341E-03  2.796063E+01
    10.0500    2.213856E-04  1.625484E-03  2.813771E+01
    10.1000   -6.474473E-05  1.600627E-03  2.831480E+01
    10.1500   -3.400996E-04  1.575769E-03  2.849188E+01
    10.2000   -5.962662E-04  1.550912E-03  2.866896E+01
    10.2500   -8.256994E-04  1.526054E-03  2.884604E+01
    10.3000   -1.021943E-03  1.501197E-03  2.902312E+01
    10.3500   -1.179809E-03  1.476340E-03  2.920021E+01
    10.4000   -1.295510E-03  1.451482E-03  2.937729E+01
    10.4500   -1.366744E-03  1.426625E-03  2.955437E+01
    10.5000   -1.392720E-03  1.401768E-03  2.973145E+01
    10.5500   -1.374144E-03  1.376910E-03  2.990853E+01
    10.6000   -1.313144E-03  1.352053E-03  3.008562E+01
