                                                          Feff 6.01l  potph 4.12
 Abs   Z=29 Rmt= 1.272 Rnm= 1.848 K shell
 Pot 1 Z= 8 Rmt= 1.028 Rnm= 1.494
 Gam_ch=1.761E+00 H-L exch
 Mu=-3.077E+00 kf=1.333E+00 Vint=-9.848E+00 Rs_int= 2.721
 S02  1.000                                               Feff 6.01l ff2chi 2.01
 Curved wave amplitude ratio filter   4.000%
    file           sig2  cw amp ratio   deg  nlegs  r effective
 feff0001.dat    0.00000    100.00      1.00     2   2.3000
    1/   1 paths used
 -------------------------------------------------------------------------------
      k          chi          mag           phase @#
    11.6500    8.080174E-04  8.159500E-04  3.940946E+01
    11.7000    7.581997E-04  8.051085E-04  3.961295E+01
    11.7500    6.785693E-04  7.942669E-04  3.981644E+01
    11.8000    5.732156E-04  7.834253E-04  4.001992E+01
    11.8500    4.471955E-04  7.725838E-04  4.022341E+01
    11.9000    3.062954E-04  7.617422E-04  4.042690E+01
    11.9500    1.567682E-04  7.509007E-04  4.063038E+01
    12.0000    5.057351E-06  7.400591E-04  4.083387E+01
    12.0500   -1.433348E-04  7.304372E-04  4.103822E+01
    12.1000   -2.819332E-04  7.208152E-04  4.124257E+01
    12.1500   -4.052056E-04  7.111932E-04  4.144691E+01
    12.2000   -5.084071E-04  7.015712E-04  4.165126E+01
    12.2500   -5.877614E-04  6.919493E-04  4.185561E+01
    12.3000   -6.405967E-04  6.823273E-04  4.205995E+01
    12.3500   -6.654303E-04  6.727053E-04  4.226430E+01
    12.4000   -6.620009E-04  6.630833E-04  4.246865E+01
    12.4500   -6.312470E-04  6.534613E-04  4.267299E+01
    12.5000   -5.752348E-04  6.438394E-04  4.287734E+01
    12.5500   -4.970397E-04  6.342174E-04  4.308169E+01
    12.6000   -4.005871E-04  6.245954E-04  4.328604E+01
    12.6500   -2.904612E-04  6.149734E-04  4.349038E+01
    12.7000   -1.716906E-04  6.053515E-04  4.369473E+01
    12.7500   -4.952022E-05  5.957295E-04  4.389908E+01
    12.8000    7.081917E-05  5.861075E-04  4.410342E+01
    12.8500    1.843351E-04  5.764855E-04  4.430777E+01
    12.9000    2.864802E-04  5.668636E-04  4.451212E+01
    12.9500    3.733344E-04  5.572416E-04  4.471647E+01
    13.0000    4.417541E-04  5.476196E-04  4.492081E+01
    13.0500    4.949360E-04  5.428591E-04  4.512975E+01
    13.1000    5.257782E-04  5.380987E-04  4.533869E+01
    13.1500    5.333302E-04  5.333382E-04  4.554763E+01
    13.2000    5.176730E-04  5.285777E-04  4.575657E+01
    13.2500    4.798975E-04  5.238172E-04  4.596551E+01
    13.3000    4.220393E-04  5.190567E-04  4.617445E+01
    13.3500    3.469732E-04  5.142962E-04  4.638339E+01
    13.4000    2.582724E-04  5.095357E-04  4.659233E+01
    13.4500    1.600397E-04  5.047752E-04  4.680127E+01
    13.5000    5.671881E-05  5.000147E-04  4.701021E+01
    13.5500   -4.710711E-05  4.952543E-04  4.721915E+01
    13.6000   -1.469181E-04  4.904938E-04  4.742809E+01
    13.6500   -2.384543E-04  4.857333E-04  4.763703E+01
    13.7000   -3.178979E-04  4.809728E-04  4.784597E+01
    13.7500   -3.820318E-04  4.762123E-04  4.805491E+01
    13.8000   -4.283692E-04  4.714518E-04  4.826385E+01
    13.8500   -4.552490E-04  4.666913E-04  4.847279E+01
    13.9000   -4.618921E-04  4.619308E-04  4.868173E+01
    13.9500   -4.484185E-04  4.571704E-04  4.889067E+01
    14.0000   -4.158244E-04  4.524099E-04  4.909961E+01
    14.0500   -3.664550E-04  4.485886E-04  4.930946E+01
    14.1000   -3.019261E-04  4.447673E-04  4.951930E+01
    14.1500   -2.253198E-04  4.409461E-04  4.972915E+01
    14.2000   -1.401963E-04  4.371248E-04  4.993899E+01
    14.2500   -5.042991E-05  4.333036E-04  5.014883E+01
    14.3000    3.996788E-05  4.294823E-04  5.035868E+01
    14.3500    1.270270E-04  4.256611E-04  5.056852E+01
    14.4000    2.069937E-04  4.218398E-04  5.077837E+01
    14.4500    2.764916E-04  4.180185E-04  5.098821E+01
    14.5000    3.326649E-04  4.141973E-04  5.119806E+01
    14.5500    3.732947E-04  4.103760E-04  5.140790E+01
    14.6000    3.968854E-04  4.065548E-04  5.161775E+01
    14.6500    4.027183E-04  4.027335E-04  5.182759E+01
    14.7000    3.908687E-04  3.989122E-04  5.203744E+01
    14.7500    3.621886E-04  3.950910E-04  5.224728E+01
    14.8000    3.182540E-04  3.912697E-04  5.245712E+01
    14.8500    2.612826E-04  3.874485E-04  5.266697E+01
    14.9000    1.940234E-04  3.836272E-04  5.287681E+01
    14.9500    1.196252E-04  3.798059E-04  5.308666E+01
    15.0000    4.148953E-05  3.759847E-04  5.329650E+01
    15.0500   -3.635831E-05  3.718404E-04  5.350501E+01
    15.1000   -1.109236E-04  3.676961E-04  5.371352E+01
    15.1500   -1.790479E-04  3.635518E-04  5.392203E+01
    15.2000   -2.379228E-04  3.594074E-04  5.413054E+01
    15.2500   -2.852051E-04  3.552631E-04  5.433905E+01
    15.3000   -3.191095E-04  3.511188E-04  5.454756E+01
    15.3500   -3.384747E-04  3.469745E-04  5.475607E+01
    15.4000   -3.427999E-04  3.428302E-04  5.496458E+01
    15.4500   -3.322526E-04  3.386859E-04  5.517309E+01
    15.5000   -3.076452E-04  3.345416E-04  5.538160E+01
    15.5500   -2.703849E-04  3.303973E-04  5.559011E+01
    15.6000   -2.223978E-04  3.262530E-04  5.579862E+01
    15.6500   -1.660320E-04  3.221087E-04  5.600713E+01
    15.7000   -1.039441E-04  3.179644E-04  5.621564E+01
    15.7500   -3.897497E-05  3.138200E-04  5.642415E+01
    15.8000    2.598009E-05  3.096757E-04  5.663266E+01
    15.8500    8.809999E-05  3.055314E-04  5.684117E+01
    15.9000    1.447606E-04  3.013871E-04  5.704968E+01
    15.9500    1.936454E-04  2.972428E-04  5.725819E+01
    16.0000    2.328400E-04  2.930985E-04  5.746670E+01
    16.0500    2.634161E-04  2.909727E-04  5.768074E+01
    16.1000    2.815867E-04  2.888469E-04  5.789478E+01
    16.1500    2.867048E-04  2.867211E-04  5.810882E+01
    16.2000    2.787286E-04  2.845953E-04  5.832286E+01
    16.2500    2.582141E-04  2.824695E-04  5.853690E+01
    16.3000    2.262812E-04  2.803437E-04  5.875094E+01
    16.3500    1.845543E-04  2.782179E-04  5.896498E+01
    16.4000    1.350804E-04  2.760920E-04  5.917902E+01
    16.4500    8.022923E-05  2.739662E-04  5.939306E+01
    16.5000    2.258003E-05  2.718404E-04  5.960710E+01
    16.5500   -3.519973E-05  2.697146E-04  5.982114E+01
    16.6000   -9.047766E-05  2.675888E-04  6.003518E+01
    16.6500   -1.407764E-04  2.654630E-04  6.024922E+01
    16.7000   -1.838848E-04  2.633372E-04  6.046326E+01
    16.7500   -2.179544E-04  2.612114E-04  6.067730E+01
    16.8000   -2.415792E-04  2.590856E-04  6.089134E+01
    16.8500   -2.538524E-04  2.569598E-04  6.110538E+01
    16.9000   -2.544001E-04  2.548340E-04  6.131942E+01
    16.9500   -2.433900E-04  2.527082E-04  6.153346E+01
    17.0000   -2.215150E-04  2.505824E-04  6.174750E+01
    17.0500   -1.902130E-04  2.490020E-04  6.196252E+01
    17.1000   -1.505862E-04  2.474217E-04  6.217753E+01
    17.1500   -1.045594E-04  2.458414E-04  6.239255E+01
    17.2000   -5.432760E-05  2.442611E-04  6.260756E+01
    17.2500   -2.251309E-06  2.426808E-04  6.282258E+01
    17.3000    4.925434E-05  2.411005E-04  6.303759E+01
    17.3500    9.783150E-05  2.395201E-04  6.325261E+01
    17.4000    1.412876E-04  2.379398E-04  6.346762E+01
    17.4500    1.776944E-04  2.363595E-04  6.368264E+01
    17.5000    2.054729E-04  2.347792E-04  6.389765E+01
    17.5500    2.234625E-04  2.331989E-04  6.411267E+01
    17.6000    2.309680E-04  2.316185E-04  6.432768E+01
    17.6500    2.277860E-04  2.300382E-04  6.454270E+01
