                                                          Feff 6.01l  potph 4.12
 Abs   Z=29 Rmt= 1.112 Rnm= 1.658 K shell
 Pot 1 Z= 8 Rmt= 0.911 Rnm= 1.358
 Gam_ch=1.761E+00 H-L exch
 Mu=-2.800E+00 kf=1.605E+00 Vint=-1.262E+01 Rs_int= 2.259
 S02  1.000                                               Feff 6.01l ff2chi 2.01
 Curved wave amplitude ratio filter   4.000%
    file           sig2  cw amp ratio   deg  nlegs  r effective
 feff0001.dat    0.00000    100.00      1.00     2   2.0224
    1/   1 paths used
 -------------------------------------------------------------------------------
      k          chi          mag           phase @#
     6.9000   -4.537217E-03  5.074824E-03  1.681430E+01
     6.9500   -4.707756E-03  4.930235E-03  1.697720E+01
     7.0000   -4.739714E-03  4.785646E-03  1.714010E+01
     7.0500   -4.681736E-03  4.683211E-03  1.730386E+01
     7.1000   -4.499324E-03  4.580776E-03  1.746762E+01
     7.1500   -4.202793E-03  4.478342E-03  1.763138E+01
     7.2000   -3.805340E-03  4.375907E-03  1.779514E+01
     7.2500   -3.322557E-03  4.273472E-03  1.795890E+01
     7.3000   -2.771875E-03  4.171037E-03  1.812266E+01
     7.3500   -2.171983E-03  4.068602E-03  1.828642E+01
     7.4000   -1.542217E-03  3.966167E-03  1.845018E+01
     7.4500   -9.019558E-04  3.863733E-03  1.861394E+01
     7.5000   -2.700376E-04  3.761298E-03  1.877770E+01
     7.5500    3.416089E-04  3.694937E-03  1.894214E+01
     7.6000    9.224054E-04  3.628577E-03  1.910658E+01
     7.6500    1.457303E-03  3.562217E-03  1.927102E+01
     7.7000    1.933057E-03  3.495856E-03  1.943546E+01
     7.7500    2.338554E-03  3.429496E-03  1.959991E+01
     7.8000    2.665066E-03  3.363136E-03  1.976435E+01
     7.8500    2.906422E-03  3.296775E-03  1.992879E+01
     7.9000    3.059107E-03  3.230415E-03  2.009323E+01
     7.9500    3.122277E-03  3.164055E-03  2.025767E+01
     8.0000    3.097690E-03  3.097694E-03  2.042211E+01
     8.0500    3.011729E-03  3.054253E-03  2.058742E+01
     8.1000    2.846033E-03  3.010812E-03  2.075272E+01
     8.1500    2.607407E-03  2.967371E-03  2.091803E+01
     8.2000    2.304518E-03  2.923929E-03  2.108334E+01
     8.2500    1.947597E-03  2.880488E-03  2.124865E+01
     8.3000    1.548110E-03  2.837047E-03  2.141395E+01
     8.3500    1.118395E-03  2.793606E-03  2.157926E+01
     8.4000    6.712902E-04  2.750164E-03  2.174457E+01
     8.4500    2.197472E-04  2.706723E-03  2.190987E+01
     8.5000   -2.235372E-04  2.663282E-03  2.207518E+01
     8.5500   -6.557488E-04  2.630805E-03  2.224306E+01
     8.6000   -1.059011E-03  2.598328E-03  2.241095E+01
     8.6500   -1.422585E-03  2.565851E-03  2.257883E+01
     8.7000   -1.737125E-03  2.533374E-03  2.274671E+01
     8.7500   -1.994921E-03  2.500897E-03  2.291459E+01
     8.8000   -2.190077E-03  2.468420E-03  2.308247E+01
     8.8500   -2.318646E-03  2.435943E-03  2.325036E+01
     8.9000   -2.378691E-03  2.403466E-03  2.341824E+01
     8.9500   -2.370297E-03  2.370989E-03  2.358612E+01
     9.0000   -2.295516E-03  2.338512E-03  2.375400E+01
     9.0500   -2.157549E-03  2.307700E-03  2.392467E+01
     9.1000   -1.960606E-03  2.276887E-03  2.409533E+01
     9.1500   -1.712018E-03  2.246075E-03  2.426600E+01
